,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,areaType,distanceDiff,minDis,intentionedDisToTargetMin,avoidCommitmentZone
20,guanyilin,"[1850, 2122, 2346, 2546, 2738, 2930, 3146, 3522, 3722, 3922]","[(8, 6), [8, 7], [9, 7], [10, 7], [11, 7], [10, 8], [10, 10], [11, 10], [12, 10], [13, 10], [13, 9]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]","[6, 5]","[2, 0, 0, 0, 0, 0, 0, 0, 2, 0]",2,"(8, 6)","(12, 4)","(13, 9)",midLine,2.0,6.0,2.0,4.0
21,guanyilin,"[1788, 1996, 2204, 2556, 2772, 2948, 3324, 3548, 3788]","[(4, 6), [3, 7], [4, 7], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11], [5, 12], [4, 12]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[1],"[2, 0, 2, 1, 1, 1, 1, 1, 1]",1,"(4, 6)","(4, 12)","(10, 2)",none,4.0,6.0,6.0,0.0
22,guanyilin,"[1745, 1937, 2337, 2545, 2721, 2913, 3098, 3193, 3537, 3897, 4113, 4329]","[(4, 12), [4, 14], [5, 14], [6, 14], [7, 14], [8, 14], [9, 14], [10, 14], [11, 13], [11, 12], [11, 11], [11, 10], [12, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]","[1, 8]","[0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2]",2,"(4, 12)","(6, 2)","(12, 10)",rect,2.0,10.0,2.0,8.0
23,guanyilin,"[1777, 2073, 2249, 2537, 2729, 2913, 3081, 3281]","[(2, 3), [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [9, 2]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[],"[2, 2, 2, 2, 2, 2, 2, 2]",0,"(2, 3)","(2, 9)","(9, 2)",none,2.0,6.0,6.0,0.0
24,guanyilin,"[1773, 1965, 2237, 2477, 2653, 2885, 3085, 3533, 3725, 3925]","[(1, 2), [2, 2], [3, 2], [3, 3], [3, 4], [4, 4], [5, 4], [3, 4], [4, 4], [5, 4], [6, 4]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[7],"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,"(1, 2)","(6, 4)","(9, 1)",midLine,2.0,7.0,2.0,5.0
25,guanyilin,"[1899, 2147, 2339, 2595, 2747, 2899, 3099, 3283, 3499, 4011, 4203, 4379]","[(12, 1), [12, 2], [12, 3], [10, 3], [9, 3], [8, 3], [7, 3], [6, 3], [6, 4], [6, 5], [6, 6], [5, 6], [4, 6]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[3],"[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 2]",1,"(12, 1)","(8, 10)","(4, 6)",expRect,0,13.0,4,29
26,guanyilin,"[1779, 2147, 2347, 2571, 2699, 2939, 3147, 3331, 3507]","[(2, 2), [3, 2], [3, 4], [3, 5], [3, 6], [4, 6], [4, 7], [4, 8], [4, 9], [4, 10]]","[(1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[2],"[0, 0, 1, 1, 0, 1, 1, 1, 1]",1,"(2, 2)","(4, 10)","(12, 4)",rect,2.0,10.0,2.0,8.0
27,guanyilin,"[1995, 2259, 2483, 2675, 2899, 3099, 3283, 3539, 3795, 4011, 4283, 4459, 4643, 4995, 5195]","[(13, 11), [13, 10], [12, 10], [11, 10], [12, 9], [12, 8], [12, 7], [12, 6], [11, 6], [11, 5], [11, 4], [11, 3], [12, 2], [12, 1], [11, 1], [10, 1]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0)]","[4, 12]","[0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0]",2,"(13, 11)","(4, 7)","(10, 1)",expRect,0,13.0,6,19
28,guanyilin,"[1772, 2036, 2308, 2524, 2700, 2884, 3092, 3292, 3620]","[(1, 3), [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 10], [2, 11], [3, 11]]","[(1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[7],"[0, 0, 0, 1, 1, 1, 1, 1, 0]",1,"(1, 3)","(3, 11)","(13, 5)",rect,4.0,10.0,2.0,8.0
29,guanyilin,"[1741, 1949, 2133, 2317, 2557, 2813, 3013, 3213, 3429]","[(1, 5), [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 1, 1, 1, 1]",0,"(1, 5)","(6, 9)","(10, 5)",straightLine,0.0,9.0,4.0,5.0
30,guanyilin,"[1859, 2163, 2395, 2635, 2835, 3019, 3203, 3379, 3563, 3763, 3931, 4131, 4331]","[(1, 13), [1, 12], [2, 12], [3, 12], [3, 11], [3, 10], [3, 9], [3, 8], [2, 7], [2, 6], [2, 5], [2, 4], [2, 3], [3, 3]]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]",[8],"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,"(1, 13)","(3, 3)","(9, 11)",rect,2.0,10.0,2.0,8.0
